Pathway	Species	FMD_002 	FMD_003 	FMD_004 	FMD_006 	FMD_008 	FMD_009 	FMD_012 	FMD_013 	FMD_014 	FMD_015 	FMD_017 	FMD_021 	FMD_023 	FMD_024 	FMD_025 	FMD_026 	FMD_027 	FMD_028 	FMD_029 	FMD_032 	FMD_033 	FMD_034 	FMD_035 	FMD_037 	FMD_038 	FMD_039_040 	FMD_043_044 	FMD_050 	FMD_051 	FMD_052 	FMD_058 	FMD_059 
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_afermentans	0	6.45E-07	3.23E-06	2.17E-06	3.08E-06	0	0	2.05E-06	0	0	0	0	0	3.21E-07	2.45E-06	0	0	0	2.38E-07	0	0	5.01E-07	1.18E-06	0	0	0	0	1.63E-06	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_aurimucosum	0	2.99E-07	3.85E-08	0	1.72E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05E-07	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_coyleae	0	7.89E-07	0	3.35E-07	0	0	0	0	0	0	0	7.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	7.56E-07	0	0	3.46E-07	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_glucuronolyticum	0	7.34E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_imitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81E-07	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_kefirresidentii	7.06E-07	1.51E-06	2.14E-07	8.70E-07	5.81E-06	3.27E-07	1.52E-07	7.40E-07	8.38E-07	1.82E-06	3.61E-06	5.33E-07	0	8.25E-07	1.22E-06	0	0	1.28E-06	3.29E-07	0	0	2.49E-06	1.25E-06	2.41E-06	8.28E-07	0	6.06E-06	2.52E-07	0	8.61E-07	3.78E-07	1.63E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	9.69E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_minutissimum	0	0	7.19E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_pseudogenitalium	1.25E-06	2.71E-06	9.42E-07	1.67E-06	8.49E-07	4.96E-07	2.08E-07	6.47E-07	6.34E-06	2.59E-07	1.48E-06	5.89E-07	0	3.27E-07	9.00E-07	0	0	6.76E-07	5.38E-07	0	0	4.94E-07	5.65E-07	7.62E-07	7.35E-07	2.44E-07	8.70E-07	9.45E-07	0	2.65E-07	4.19E-07	8.97E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_pyruviciproducens	0	5.79E-07	0	0	0	0	0	0	0	4.54E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_resistens	0	0	0	0	1.15E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_riegelii	0	6.29E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_simulans	1.92E-07	3.21E-07	8.24E-08	2.57E-07	4.28E-07	0	0	0	6.63E-07	1.39E-07	1.13E-06	0	0	4.95E-08	1.20E-07	0	0	0	0	0	0	1.07E-07	0	0	2.38E-07	4.34E-08	2.19E-06	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_striatum	0	0	0	0	3.96E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-06	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_tuberculostearicum	1.41E-06	3.24E-06	1.08E-06	1.31E-06	1.53E-06	5.30E-07	2.26E-07	8.96E-07	1.03E-05	2.85E-07	3.93E-06	9.98E-07	0	6.00E-07	1.45E-06	0	0	2.19E-06	8.34E-07	0	0	5.67E-07	5.29E-07	2.13E-06	1.05E-06	1.18E-07	0	1.32E-06	0	2.94E-07	0	1.04E-06
HISDEG-PWY:_L-histidine_degradation_I	g__Corynebacterium.s__Corynebacterium_ureicelerivorans	0	9.39E-08	0	2.51E-07	2.73E-07	0	0	9.48E-08	0	0	0	1.86E-07	0	1.12E-07	9.79E-07	0	0	0	0	0	0	0	3.39E-07	0	1.67E-07	0	0	4.95E-08	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Cutibacterium.s__Cutibacterium_acnes	2.57E-06	3.07E-06	0	4.30E-06	6.16E-06	6.55E-06	7.31E-07	2.46E-07	3.01E-06	4.35E-06	0	0	0	1.97E-06	4.71E-06	0	0	0	3.24E-07	0	0	2.67E-06	0	0	0	0	0	0	4.28E-06	6.39E-07	0	5.38E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Cutibacterium.s__Propionibacterium_humerusii	0	2.91E-08	0	9.19E-06	2.24E-06	6.20E-08	0	5.61E-07	0	7.11E-07	0	0	0	2.54E-07	0	0	0	0	3.68E-07	0	0	0	0	0	0	0	0	0	7.17E-07	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	2.17E-07	0	0	0	0	1.16E-07	0	0	0	1.25E-07	1.29E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Deinococcus.s__Deinococcus_radiodurans	0	3.63E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Deinococcus.s__Deinococcus_wulumuqiensis	3.39E-06	6.76E-07	0	0	0	0	0	0	0	0	0	1.24E-06	0	3.30E-07	6.72E-07	0	0	0	0	0	0	0	0	0	0	7.84E-07	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Dermacoccus.s__Dermacoccus_nishinomiyaensis	0	8.26E-07	0	2.29E-06	0	5.07E-07	0	0	0	0	0	0	0	0	5.75E-06	0	0	0	0	0	0	6.80E-07	0	0	4.40E-07	0	0	0	0	0	0	1.53E-06
HISDEG-PWY:_L-histidine_degradation_I	g__Dermacoccus.s__Dermacoccus_sp_PE3	6.88E-06	2.10E-06	0	9.31E-07	0	8.08E-07	0	0	0	0	0	0	0	5.50E-07	1.18E-05	0	0	0	0	0	0	0	0	0	4.19E-07	1.70E-06	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Flavobacterium.s__Flavobacterium_anhuiense	0	0	3.24E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Janibacter.s__Janibacter_hoylei	0	4.83E-07	0	5.09E-07	0	0	0	0	0	0	0	0	0	5.42E-07	5.62E-07	0	0	0	0	0	0	3.24E-07	0	0	1.50E-06	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Janibacter.s__Janibacter_indicus	0	0	0	3.40E-07	2.73E-06	1.29E-06	0	0	0	9.45E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75E-07	4.75E-07	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Janibacter.s__Janibacter_melonis	0	0	0	3.23E-07	0	0	0	0	0	0	0	0	0	0	7.16E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Klebsiella.s__Klebsiella_pneumoniae	0	2.96E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Knoellia.s__Knoellia_flava	0	0	0	0	0	4.42E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Kocuria.s__Kocuria_marina	1.22E-06	4.02E-07	3.38E-08	4.57E-07	1.44E-07	2.99E-07	0	0	0	1.65E-07	0	9.09E-08	0	1.37E-07	8.68E-07	0	0	0	0	0	0	2.22E-06	0	0	0	3.10E-07	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Kocuria.s__Kocuria_rhizophila	0	8.82E-06	1.02E-06	3.63E-06	9.04E-07	3.95E-06	3.29E-06	0	0	4.21E-07	2.24E-06	2.96E-06	0	9.01E-07	1.36E-05	0	0	0	0	0	0	3.90E-06	1.66E-06	0	1.67E-06	8.35E-06	0	0	0	0	0	4.69E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Kocuria.s__Kocuria_varians	3.73E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Kytococcus.s__Kytococcus_schroeteri	0	0	5.78E-07	0	0	0	0	0	0	0	0	0	0	0	3.05E-07	0	0	0	0	0	0	0	0	0	1.21E-06	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Kytococcus.s__Kytococcus_sedentarius	8.05E-06	4.63E-07	0	3.94E-07	8.18E-07	3.33E-06	0	0	0	2.22E-06	0	1.36E-06	0	0	1.17E-06	0	0	0	0	0	0	0	3.11E-06	0	1.86E-06	7.70E-07	9.30E-06	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Macrococcus.s__Macrococcus_bohemicus	1.05E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Methylobacterium.s__Methylobacterium_tarhaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	8.85E-07	8.88E-07	1.11E-06	0	0	6.84E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24E-07	0
HISDEG-PWY:_L-histidine_degradation_I	g__Microbacterium.s__Microbacterium_oleivorans	0	0	0	0	0	2.85E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Microbacterium.s__Microbacterium_sp_SZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Micrococcus.s__Micrococcus_aloeverae	7.09E-07	2.14E-06	1.59E-06	2.40E-06	5.29E-06	5.21E-06	1.02E-06	3.96E-07	2.85E-05	4.04E-06	0	2.89E-06	0	1.92E-06	3.11E-06	0	7.46E-07	0	5.24E-07	1.90E-07	0	1.73E-06	8.01E-07	3.42E-06	7.33E-06	2.54E-06	6.10E-06	2.54E-06	5.55E-07	4.19E-07	1.05E-06	6.88E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Micrococcus.s__Micrococcus_luteus	2.45E-06	2.46E-06	1.74E-06	2.99E-06	5.71E-06	5.80E-06	1.26E-06	3.48E-07	2.36E-05	5.77E-06	0	5.45E-06	0	1.79E-06	5.31E-06	0	2.39E-07	0	3.69E-07	9.73E-07	0	2.40E-06	1.56E-06	3.87E-06	7.55E-06	3.07E-06	7.72E-06	1.79E-06	4.05E-07	5.04E-07	4.99E-07	3.58E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Micrococcus.s__Micrococcus_lylae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.90E-07	3.59E-07	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Micrococcus.s__Micrococcus_terreus	0	3.50E-07	0	0	0	3.37E-07	0	0	0	2.96E-06	0	0	0	0	1.51E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Micropruina.s__Micropruina_glycogenica	0	3.87E-07	0	0	0	0	0	0	0	0	0	0	0	0	6.69E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Moraxella.s__Moraxella_osloensis	0	2.92E-07	0	7.96E-07	0	4.35E-07	0	0	0	0	0	0	0	5.63E-07	1.43E-06	0	0	0	0	0	0	1.09E-06	0	0	1.07E-06	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Mycobacteroides.s__Mycobacteroides_abscessus	0	0	0	5.32E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Mycolicibacterium.s__Mycolicibacterium_chlorophenolicum	0	0	0	0	0	0	3.36E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Mycolicibacterium.s__Mycolicibacterium_chubuense	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Nakamurella.s__Nakamurella_multipartita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Nocardiopsis.s__Nocardiopsis_dassonvillei	0	0	0	0	0	0	1.68E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Pannonibacter.s__Pannonibacter_indicus	0	0	0	0	0	0	0	0	0	3.15E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Pannonibacter.s__Pannonibacter_phragmitetus	0	0	0	0	0	0	0	0	0	5.04E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Pantoea.s__Pantoea_anthophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48E-06	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Paracoccus.s__Paracoccus_chinensis	0	7.89E-07	0	3.23E-06	1.16E-05	1.88E-06	0	0	0	1.12E-06	0	1.61E-06	0	1.34E-06	1.04E-05	0	0	0	0	0	0	1.40E-06	0	0	1.54E-06	0	0	6.86E-07	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Paracoccus.s__Paracoccus_contaminans	0	3.68E-07	0	0	0	0	0	0	0	0	0	0	0	0	1.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Paracoccus.s__Paracoccus_sanguinis	0	3.42E-07	0	1.06E-06	1.51E-06	1.29E-06	0	0	0	1.43E-06	0	5.49E-07	0	0	7.73E-07	0	0	0	0	0	0	0	0	0	8.22E-07	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Paracoccus.s__Paracoccus_sediminis	0	0	3.18E-07	0	2.21E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Paracoccus.s__Paracoccus_sphaerophysae	1.24E-06	1.21E-06	0	6.53E-06	2.26E-06	2.10E-06	3.71E-07	0	0	1.62E-06	0	0	0	0	2.99E-06	0	0	0	0	0	0	5.90E-07	0	0	1.09E-06	2.75E-06	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Paracoccus.s__Paracoccus_yeei	2.51E-06	1.29E-06	9.46E-07	2.30E-06	7.56E-06	3.33E-06	3.38E-06	0	0	6.12E-07	0	1.25E-06	0	1.09E-06	7.16E-06	0	0	0	0	0	0	1.43E-06	0	0	7.11E-06	1.43E-06	0	6.02E-07	0	0	7.07E-07	0
HISDEG-PWY:_L-histidine_degradation_I	g__Peptoniphilus.s__Peptoniphilus_harei	0	6.09E-07	0	0	0	0	0	0	0	8.54E-07	0	0	0	0	3.26E-07	0	0	0	0	0	0	0	0	0	5.41E-07	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Porphyromonas.s__Porphyromonas_cangingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Porphyromonas.s__Porphyromonas_gulae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Prevotella.s__Prevotella_bivia	0	3.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14E-08	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Prevotella.s__Prevotella_colorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20E-07	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Pseudomonas.s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Rhodococcus.s__Rhodococcus_rhodochrous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82E-06	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Roseomonas.s__Roseomonas_gilardii	0	0	0	7.92E-08	0	0	0	0	0	0	0	0	0	0	3.36E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Roseomonas.s__Roseomonas_mucosa	0	1.96E-06	0	1.51E-05	0	8.10E-07	1.53E-06	0	0	0	0	0	0	0	4.56E-06	0	0	0	0	1.08E-06	0	8.19E-07	0	0	1.16E-06	4.32E-07	0	0	0	1.53E-06	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Skermanella.s__Skermanella_aerolata	0	0	0	7.68E-07	0	6.03E-07	0	0	0	0	0	0	0	0	4.68E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_arlettae	0	0	0	0	0	1.14E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_aureus	0	4.41E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_auricularis	0	0	0	8.58E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_capitis	0	1.59E-06	2.40E-07	1.56E-06	8.57E-07	8.26E-07	7.17E-07	0	1.14E-06	1.07E-06	0	0	0	1.27E-06	1.30E-06	0	0	0	0	0	0	2.05E-06	7.03E-07	5.01E-06	1.24E-06	0	0	5.43E-08	0	0	0	7.79E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_caprae	0	8.27E-07	0	1.86E-07	3.95E-07	0	2.48E-07	0	9.93E-07	1.51E-07	0	0	0	1.02E-07	2.32E-07	0	0	0	0	0	0	1.67E-07	0	1.24E-06	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_cohnii	9.35E-07	8.04E-07	4.30E-07	3.44E-07	0	1.65E-06	3.37E-07	6.47E-07	0	1.44E-06	0	0	0	3.26E-07	0	0	0	0	1.74E-06	0	0	1.10E-07	6.63E-07	0	4.06E-07	1.42E-07	0	5.31E-07	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_condimenti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_epidermidis	0	2.64E-07	1.76E-07	2.78E-07	4.87E-07	2.66E-07	0	0	0	0	0	0	0	0	7.63E-07	0	0	0	0	0	0	0	0	1.17E-06	0	0	0	0	0	9.31E-08	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_equorum	0	0	0	0	0	0	9.94E-07	0	0	4.29E-07	0	0	0	0	0	0	0	8.92E-07	1.44E-07	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_kloosii	0	1.18E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-07	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_nepalensis	0	0	0	0	0	0	0	0	0	4.99E-07	0	0	0	0	0	0	0	0	7.42E-07	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_pasteuri	0	1.30E-07	0	0	1.19E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90E-08	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_pettenkoferi	0	0	0	0	0	0	6.75E-07	0	0	0	0	0	0	0	4.66E-07	0	0	0	0	0	0	0	0	2.13E-06	8.52E-07	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_saccharolyticus	0	6.80E-07	7.33E-08	7.76E-07	4.76E-07	3.59E-07	2.11E-07	0	0	8.42E-07	0	0	0	4.55E-07	5.54E-07	0	0	0	0	0	0	9.56E-07	5.46E-07	2.23E-06	3.26E-07	0	0	1.13E-07	0	0	0	3.62E-07
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_saprophyticus	1.03E-06	1.43E-06	5.61E-07	2.94E-07	8.22E-07	3.08E-07	9.91E-08	9.08E-08	0	1.47E-06	0	0	0	7.33E-08	0	0	0	0	1.72E-06	0	0	1.06E-06	9.54E-07	0	3.11E-07	9.43E-08	0	5.37E-07	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_sciuri	0	9.83E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_simulans	0	4.77E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_succinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_warneri	0	1.09E-07	8.85E-08	4.98E-08	1.96E-07	1.69E-07	0	0	0	0	0	0	0	1.66E-07	1.98E-07	0	0	0	0	0	0	0	0	1.10E-06	0	0	0	0	0	1.21E-07	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Staphylococcus.s__Staphylococcus_xylosus	0	1.56E-07	0	0	0	0	2.41E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42E-08	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Stenotrophomonas.s__Stenotrophomonas_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10E-07	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Streptococcus.s__Streptococcus_australis	0	3.17E-07	0	0	4.62E-07	8.85E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Streptococcus.s__Streptococcus_cristatus	0	2.08E-07	0	2.01E-07	1.66E-07	9.39E-08	0	0	0	0	0	0	0	8.37E-07	0	0	0	0	0	0	0	3.25E-07	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Streptococcus.s__Streptococcus_gordonii	0	8.20E-07	0	6.28E-07	2.83E-07	6.06E-07	0	0	0	1.19E-07	0	3.13E-07	0	1.03E-06	0	0	0	0	0	0	0	1.02E-06	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY:_L-histidine_degradation_I	g__Streptococcus.s__Streptococcus_parasanguinis	0	7.00E-07	0	0	5.55E-07	3.08E-07	0	0	0	0	0	0	0	1.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
