query	target	 identity	alignment_length	N_mismatches	N_gap openings	query_start	query_end	target_start	target_end	e-value	bitscore
S15C5674_17	NZ_CP019054.1_89	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027613.1_57	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP007729.1_59	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027122.1_50	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP034821.1_130	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP026146.1_88	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP021203.1_123	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NC_042128.1_25	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP008829.1_59	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027613.1_125	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027613.1_31	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP017387.1_213	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027613.1_128	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP016381.1_128	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP017387.1_246	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP034821.1_73	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP019054.1_66	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027613.1_67	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP016381.1_131	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP016381.1_5	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027613.1_70	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP018956.1_207	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP021203.1_200	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP019054.1_73	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP021203.1_11	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP026138.1_53	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP026705.1_20	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP016381.1_12	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP026705.1_22	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP031445.1_71	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP016381.1_14	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027149.1_12	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP025144.1_145	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP026705.1_25	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NC_042128.1_15	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP017387.1_71	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP017387.1_168	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP025147.1_151	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP026705.1_27	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027122.1_43	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP031445.1_76	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP025141.1_145	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP027122.1_45	0.372	129	78	0	5	129	82	210	9.61E-19	83
S15C5674_17	NZ_CP016381.1_127	0.372	129	78	0	5	129	81	209	9.61E-19	83
S15C5674_17	NZ_CP021897.1_29	0.372	129	78	0	5	129	81	209	9.61E-19	83
S15C5674_17	NZ_CP007729.1_51	0.372	129	78	0	5	129	81	209	9.61E-19	83
S15C5674_17	NZ_CP008829.1_51	0.372	129	78	0	5	129	81	209	9.61E-19	83
S15C5674_17	NZ_CP010398.1_43	0.379	129	77	0	5	129	82	210	2.01E-19	85
S15C5674_17	NZ_CP038645.1_60	0.379	129	77	0	5	129	82	210	2.01E-19	85
S15C5674_17	NC_023031.1_73	0.389	129	76	0	5	129	82	210	1.63E-20	89
S15C5674_17	NZ_CP023025.1_43	0.389	129	76	0	5	129	82	210	1.63E-20	89
S15C5674_17	NZ_CP011399.1_59	0.534	148	67	0	5	152	80	224	2.17E-42	152
S15C5674_170	NC_010183.1_3	0.597	142	56	0	20	161	1	141	1.40E-47	167
S15C5674_173	NZ_CP009332.1_67	0.803	325	64	0	1	325	1	325	1.91E-172	537
S15C5674_176	NC_018487.1_19	0.371	71	44	0	7	77	19	89	1.55E-07	48
S15C5674_18	NZ_CP009638.1_70	0.401	96	57	0	7	102	7	102	8.23E-15	70
S15C5674_188	NC_024137.1_128	0.392	171	100	0	3	173	4	168	3.52E-29	117
S15C5674_188	NZ_LS991422.1_1	0.514	148	71	0	3	150	1	148	1.63E-38	145
S15C5674_188	NZ_CP020003.1_2	0.448	219	119	0	17	235	1	216	4.56E-50	178
S15C5674_188	NZ_CP014487.1_27	0.599	187	72	0	1	187	1	181	2.19E-64	220
S15C5674_188	NZ_CP029153.1_35	0.547	261	105	0	3	235	2	262	7.88E-83	273
S15C5674_188	NZ_CP029156.1_44	0.547	261	105	0	3	235	2	262	7.88E-83	273
S15C5674_20	NZ_AP018173.1_163	0.372	366	226	0	1	366	1	361	2.01E-65	229
S15C5674_20	NZ_CP009638.1_72	0.475	362	189	0	1	361	1	362	3.94E-95	316
S15C5674_216	NZ_CP013820.1_136	0.427	105	54	0	46	150	4	99	6.08E-18	82
S15C5674_216	NZ_CP013815.1_136	0.427	105	54	0	46	150	4	99	6.08E-18	82
S15C5674_216	NZ_CP013792.1_139	0.427	105	54	0	46	150	4	99	6.08E-18	82
S15C5674_216	NZ_CP013797.1_132	0.427	105	54	0	46	150	4	99	6.08E-18	82
S15C5674_216	NZ_CP013792.1_64	0.558	96	42	0	4	99	13	108	8.36E-26	105
S15C5674_216	NZ_CP013820.1_62	0.558	96	42	0	4	99	13	108	8.36E-26	105
S15C5674_216	NZ_CP013815.1_62	0.558	96	42	0	4	99	13	108	8.36E-26	105
S15C5674_216	NZ_CP013792.1_121	0.539	101	46	0	4	104	13	113	4.47E-26	106
S15C5674_216	NZ_CP013797.1_114	0.539	101	46	0	4	104	13	113	4.47E-26	106
S15C5674_216	NZ_CP013820.1_118	0.539	101	46	0	4	104	13	113	4.47E-26	106
S15C5674_216	NZ_CP013815.1_118	0.539	101	46	0	4	104	13	113	4.47E-26	106
S15C5674_216	NC_009939.1_108	0.439	135	75	0	8	142	11	145	6.83E-27	108
S15C5674_216	NC_009939.1_173	0.439	135	75	0	8	142	11	145	6.83E-27	108
S15C5674_216	NC_009939.1_113	0.439	135	75	0	8	142	11	145	6.83E-27	108
S15C5674_216	NZ_CP013815.1_130	0.564	101	44	0	4	104	13	113	4.07E-28	112
S15C5674_216	NZ_CP013792.1_133	0.564	101	44	0	4	104	13	113	4.07E-28	112
S15C5674_216	NZ_CP013797.1_126	0.564	101	44	0	4	104	13	113	4.07E-28	112
S15C5674_216	NZ_CP013820.1_130	0.564	101	44	0	4	104	13	113	4.07E-28	112
S15C5674_216	NZ_CP013774.1_184	0.461	131	65	0	20	150	3	124	2.97E-28	112
S15C5674_216	NZ_CP013769.1_78	0.461	131	65	0	20	150	3	124	2.97E-28	112
S15C5674_216	NZ_CP013761.1_73	0.461	131	65	0	20	150	3	124	2.97E-28	112
S15C5674_216	NZ_CP013774.1_146	0.461	131	65	0	20	150	3	124	2.97E-28	112
S15C5674_216	NZ_CP033942.1_162	0.461	131	65	0	20	150	3	124	2.97E-28	112
S15C5674_216	NZ_CP013769.1_23	0.461	131	65	0	20	150	3	124	2.97E-28	112
S15C5674_216	NZ_CP024609.1_38	0.499	124	62	0	4	127	4	127	5.05E-30	117
S15C5674_216	NZ_CP013769.1_157	0.527	116	54	0	4	119	13	128	3.69E-30	118
S15C5674_216	NZ_CP013774.1_78	0.527	116	54	0	4	119	13	128	3.69E-30	118
S15C5674_216	NZ_CP013761.1_152	0.527	116	54	0	4	119	13	128	3.69E-30	118
S15C5674_216	NZ_CP033942.1_124	0.527	116	54	0	4	119	13	128	3.69E-30	118
S15C5674_216	NZ_CP013779.1_126	0.527	116	54	0	4	119	13	128	3.69E-30	118
S15C5674_216	NZ_CP019054.1_69	0.409	162	92	0	4	160	18	179	3.69E-30	118
S15C5674_216	NZ_CP013797.1_206	0.44	147	77	0	4	150	13	150	2.70E-30	118
S15C5674_216	NZ_CP013820.1_210	0.44	147	77	0	4	150	13	150	2.70E-30	118
S15C5674_216	NZ_CP013815.1_210	0.44	147	77	0	4	150	13	150	2.70E-30	118
S15C5674_216	NZ_CP013792.1_213	0.44	147	77	0	4	150	13	150	2.70E-30	118
S15C5674_216	NZ_CP013792.1_152	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013820.1_200	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013797.1_145	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013815.1_200	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013820.1_149	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013792.1_203	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013815.1_149	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013797.1_196	0.441	147	77	0	4	150	13	150	1.97E-30	119
S15C5674_216	NZ_CP013820.1_105	0.444	147	76	0	4	150	13	150	1.05E-30	119
S15C5674_216	NZ_CP013815.1_105	0.444	147	76	0	4	150	13	150	1.05E-30	119
S15C5674_216	NZ_CP013792.1_108	0.444	147	76	0	4	150	13	150	1.05E-30	119
S15C5674_216	NZ_CP013797.1_101	0.444	147	76	0	4	150	13	150	1.05E-30	119
S15C5674_216	NZ_CP013797.1_49	0.491	129	65	0	4	132	13	141	7.69E-31	120
S15C5674_216	NZ_CP013820.1_49	0.491	129	65	0	4	132	13	141	7.69E-31	120
S15C5674_216	NZ_CP013815.1_49	0.491	129	65	0	4	132	13	141	7.69E-31	120
S15C5674_216	NZ_CP013792.1_51	0.491	129	65	0	4	132	13	141	7.69E-31	120
S15C5674_216	NZ_CP013815.1_194	0.445	147	76	0	4	150	13	150	7.69E-31	120
S15C5674_216	NZ_CP013792.1_197	0.445	147	76	0	4	150	13	150	7.69E-31	120
S15C5674_216	NZ_CP013797.1_190	0.445	147	76	0	4	150	13	150	7.69E-31	120
S15C5674_216	NZ_CP013820.1_194	0.445	147	76	0	4	150	13	150	7.69E-31	120
S15C5674_216	NZ_CP013820.1_143	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013815.1_143	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013792.1_146	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013797.1_139	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP033942.1_179	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013769.1_193	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013774.1_114	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013779.1_73	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013769.1_196	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013769.1_38	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013774.1_117	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013761.1_193	0.446	147	76	0	4	150	13	150	5.62E-31	120
S15C5674_216	NZ_CP013761.1_189	0.43	155	83	0	4	158	13	158	4.10E-31	121
S15C5674_216	NZ_CP013820.1_174	0.447	147	76	0	4	150	13	150	4.10E-31	121
S15C5674_216	NZ_CP033942.1_182	0.447	147	76	0	4	150	13	150	4.10E-31	121
S15C5674_216	NZ_CP013815.1_174	0.447	147	76	0	4	150	13	150	4.10E-31	121
S15C5674_216	NZ_CP013779.1_70	0.447	147	76	0	4	150	13	150	4.10E-31	121
S15C5674_216	NZ_CP013792.1_177	0.447	147	76	0	4	150	13	150	4.10E-31	121
S15C5674_216	NZ_CP013797.1_170	0.447	147	76	0	4	150	13	150	4.10E-31	121
S15C5674_216	NZ_CP013820.1_8	0.47	138	72	0	4	139	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_8	0.47	138	72	0	4	139	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_8	0.47	138	72	0	4	139	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_9	0.47	138	72	0	4	139	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_79	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_79	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_82	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_75	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_56	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_141	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_2	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP033943.1_97	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_110	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_99	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_111	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_59	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_196	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_101	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_139	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_221	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013780.1_119	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_62	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_126	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP033943.1_102	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_96	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_54	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_214	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_2	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_139	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_145	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_119	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_99	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_114	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_115	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_57	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_89	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_102	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013779.1_190	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_199	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_54	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013776.1_44	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_60	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_92	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_104	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_145	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_114	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_115	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_57	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_95	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_218	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013769.1_108	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_192	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_123	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_97	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_54	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_60	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_142	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_93	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013774.1_30	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_57	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013761.1_102	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_218	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_96	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_123	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013797.1_135	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_60	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP033942.1_73	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_2	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_148	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_93	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_99	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_117	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_196	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013792.1_118	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013820.1_101	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_96	0.448	147	76	0	4	150	13	150	3.00E-31	121
S15C5674_216	NZ_CP013815.1_97	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP013769.1_189	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP013774.1_110	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP013761.1_185	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP013792.1_100	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP013797.1_93	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP013820.1_97	0.449	147	75	0	4	150	13	150	2.19E-31	121
S15C5674_216	NZ_CP016381.1_127	0.459	143	75	0	4	142	4	146	2.19E-31	121
S15C5674_216	NZ_CP021897.1_29	0.459	143	75	0	4	142	4	146	2.19E-31	121
S15C5674_216	NZ_CP007729.1_51	0.459	143	75	0	4	142	4	146	2.19E-31	121
S15C5674_216	NZ_CP008829.1_51	0.459	143	75	0	4	142	4	146	2.19E-31	121
S15C5674_216	NZ_CP013797.1_175	0.446	149	77	0	4	152	13	152	1.60E-31	122
S15C5674_216	NZ_CP013820.1_179	0.446	149	77	0	4	152	13	152	1.60E-31	122
S15C5674_216	NZ_CP013797.1_62	0.446	149	77	0	4	152	13	152	1.60E-31	122
S15C5674_216	NZ_CP013815.1_179	0.446	149	77	0	4	152	13	152	1.60E-31	122
S15C5674_216	NZ_CP013792.1_182	0.446	149	77	0	4	152	13	152	1.60E-31	122
S15C5674_216	NZ_CP013779.1_53	0.493	132	65	0	4	135	13	141	6.24E-32	123
S15C5674_216	NZ_CP013774.1_126	0.493	132	65	0	4	135	13	141	6.24E-32	123
S15C5674_216	NZ_CP033942.1_198	0.493	132	65	0	4	135	13	141	6.24E-32	123
S15C5674_216	NZ_CP013815.1_129	0.455	147	75	0	4	150	13	150	4.56E-32	123
S15C5674_216	NZ_CP013792.1_132	0.455	147	75	0	4	150	13	150	4.56E-32	123
S15C5674_216	NZ_CP013797.1_125	0.455	147	75	0	4	150	13	150	4.56E-32	123
S15C5674_216	NZ_CP013820.1_129	0.455	147	75	0	4	150	13	150	4.56E-32	123
S15C5674_216	NZ_CP013769.1_129	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_50	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_122	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_92	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_172	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_44	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_173	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_70	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013769.1_152	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_142	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_174	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_142	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_144	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_73	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013780.1_148	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_113	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_145	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_146	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_19	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_150	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_149	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_149	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033943.1_8	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_153	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013765.1_39	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_156	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_60	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_150	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013765.1_43	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013769.1_43	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_103	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_38	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013769.1_177	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_137	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_201	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033943.1_122	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP012414.1_18	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_106	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013769.1_147	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_98	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_108	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013769.1_149	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP033942.1_107	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_68	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP012414.1_22	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_140	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_78	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_110	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013779.1_90	0.456	147	75	0	4	150	14	151	3.33E-32	124
S15C5674_216	NZ_CP013761.1_13	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013761.1_15	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP013774.1_139	0.456	147	75	0	4	150	13	150	3.33E-32	124
S15C5674_216	NZ_CP027613.1_57	0.496	138	67	0	1	133	1	138	4.11E-34	129
S15C5674_216	NZ_CP013774.1_104	0.569	117	50	0	4	119	4	120	1.60E-34	130
