,name,freq,prev,p.freq,p.prev,p,contaminant
62140,Acidiphilium_multivorum,4.83E-05,28,NA,0.999046105,0.999046105,FALSE
60847,Halogeometricum_borinquense,1.31E-05,25,NA,0.996252555,0.996252555,FALSE
817,Bacteroides_fragilis,0.001458827,36,NA,0.445945946,0.445945946,FALSE
2681307,Leclercia_sp._J807,0.000107677,19,NA,0.836293436,0.836293436,FALSE
904291,Microbacterium_sediminis,0.00014478,36,NA,0.945945946,0.945945946,FALSE
447217,Anaeromyxobacter_sp._K,3.31E-05,29,NA,0.986645469,0.986645469,FALSE
1050174,Corynebacterium_epidermidicanis,3.18E-05,31,NA,0.999886441,0.999886441,FALSE
1470434,Zhongshania_aliphaticivorans,2.98E-06,21,NA,0.986221516,0.986221516,FALSE
2202825,Methylobacterium_durans,0.00022027,35,NA,0.995495495,0.995495495,FALSE
2341117,Arachidicoccus_soli,8.98E-06,28,NA,0.999046105,0.999046105,FALSE
43771,Corynebacterium_urealyticum,0.00034381,35,NA,0.995495495,0.995495495,FALSE
1982279,Propionibacterium_virus_PHL070N00,2.38E-06,8,NA,0.419077901,0.419077901,FALSE
528191,Paenibacillus_xylanexedens,2.90E-05,32,NA,0.997501703,0.997501703,FALSE
1390,Bacillus_amyloliquefaciens,0.000172913,28,NA,0.859459459,0.859459459,FALSE
2038776,Kaistella_flava_(ex_Peng_et_al._2021),2.90E-05,31,NA,0.995079113,0.995079113,FALSE
1582439,Nitrosopumilus_piranensis,1.55E-06,12,NA,0.599515482,0.599515482,FALSE
2609252,Rathayibacter_sp._VKM_Ac-2759,7.40E-05,34,NA,0.986743887,0.986743887,FALSE
2589987,Shewanella_sp._Scap07,1.63E-06,16,NA,0.748277689,0.748277689,FALSE
2518371,Nocardioides_seonyuensis,0.000257764,36,NA,0.945945946,0.945945946,FALSE
2614639,Microbacterium_lushaniae,8.13E-05,35,NA,0.995495495,0.995495495,FALSE
38986,Acholeplasma_palmae,3.74E-06,18,NA,0.970656371,0.970656371,FALSE
76947,Sphingobium_herbicidovorans,5.39E-05,30,NA,0.999735029,0.999735029,FALSE
2590016,Labrenzia_sp._PHM005,5.04E-05,35,NA,0.995495495,0.995495495,FALSE
291048,Caminibacter_mediatlanticus,3.06E-06,18,NA,0.970656371,0.970656371,FALSE
2599819,Bradyrhizobium_sp._TM102,2.68E-05,17,NA,0.963320463,0.963320463,FALSE
2742619,Enterobacter_sp._RHB15-C17,1.60E-06,14,NA,0.316216216,0.316216216,FALSE
1259973,Raoultella_electrica,4.31E-06,14,NA,0.678219396,0.678219396,FALSE
1761794,Marinobacter_sp._es.042,4.44E-06,16,NA,0.954689984,0.954689984,FALSE
1842727,Rhodoferax_koreense,0.000119659,36,NA,0.945945946,0.945945946,FALSE
180282,Delftia_tsuruhatensis,0.000257923,35,NA,0.891891892,0.891891892,FALSE
362787,Candidatus_Protochlamydia_amoebophila,7.60E-06,18,NA,0.970656371,0.970656371,FALSE
1193713,Neobacillus_mesonae,2.16E-05,28,NA,0.999046105,0.999046105,FALSE
51515,Dehalobacterium_formicoaceticum,4.11E-06,23,NA,0.992421834,0.992421834,FALSE
1969,Streptomyces_chartreusis,0.000165539,36,NA,0.945945946,0.945945946,FALSE
2306583,Halomonas_sp._JS92-SW72,0.001166758,34,NA,0.9997426,0.9997426,FALSE
160808,Acidithiobacillus_ferrivorans,1.36E-05,31,NA,0.999886441,0.999886441,FALSE
661191,Neokomagataea_tanensis,4.72E-06,23,NA,0.921462639,0.921462639,FALSE
2607663,Yersinia_canariae,1.37E-06,13,NA,0.919554849,0.919554849,FALSE
2714855,Nitrosophilus_alvini,6.39E-07,8,NA,0.820190779,0.820190779,FALSE
39688,Mycolicibacterium_duvalii,0.00066824,36,NA,0.945945946,0.945945946,FALSE
150120,Shewanella_livingstonensis,2.31E-06,20,NA,0.981981982,0.981981982,FALSE
111769,Thiothrix_unzii,1.63E-06,16,NA,0.954689984,0.954689984,FALSE
283699,Pseudoalteromonas_sp._Bsw20308,3.33E-07,3,NA,0.648906049,0.648906049,FALSE
1473112,Paenibacillus_guangzhouensis,7.67E-06,27,NA,0.998410175,0.998410175,FALSE
1583341,Pseudomonas_cerasi,2.20E-06,11,NA,0.886819593,0.886819593,FALSE
2530390,Muribaculum_gordoncarteri,4.19E-06,23,NA,0.683783784,0.683783784,FALSE
1532552,Anaerobacillus_isosaccharinicus,9.90E-06,28,NA,0.999046105,0.999046105,FALSE
408139,Leptospira_kmetyi,3.90E-06,15,NA,0.944621092,0.944621092,FALSE
1670641,Bacillus_ciccensis,1.45E-05,29,NA,0.999470058,0.999470058,FALSE
1789224,Acinetobacter_larvae,1.57E-05,29,NA,0.999470058,0.999470058,FALSE
2822760,Rhodoferax_sp._PAMC29310,1.52E-05,30,NA,0.914414414,0.914414414,FALSE
193,Azospirillum_lipoferum,0.000139742,34,NA,0.9997426,0.9997426,FALSE
84112,Eggerthella_lenta,5.48E-05,33,NA,0.30978878,0.30978878,FALSE
1980001,Cellulosimicrobium_sp._TH-20,5.50E-05,25,NA,0.996252555,0.996252555,FALSE
119484,Syntrophobacter_fumaroxidans,5.19E-06,22,NA,0.989666137,0.989666137,FALSE
1813595,Campylobacter_sp._2014D-0216,1.22E-06,4,NA,0.69021122,0.69021122,FALSE
2709380,Starkeya_sp._ORNL1,7.71E-05,34,NA,0.986743887,0.986743887,FALSE
59512,Planktothrix_rubescens,1.24E-05,26,NA,0.997501703,0.997501703,FALSE
133549,Mycobacterium_shottsii,4.10E-06,14,NA,0.932962374,0.932962374,FALSE
152682,Sphingomonas_melonis,0.000800046,37,NA,0.5,0.5,FALSE
2040624,Gemella_sp._ND_6198,2.98E-07,2,NA,0.603603604,0.603603604,FALSE
1720344,Psychrobacter_sp._AntiMn-1,4.97E-05,31,NA,0.937580438,0.937580438,FALSE
663275,Fibrisoma_limi,1.06E-06,13,NA,0.919554849,0.919554849,FALSE
1292,Staphylococcus_warneri,0.002999973,37,NA,0.5,0.5,FALSE
53442,Eubacterium_callanderi,7.49E-06,18,NA,0.970656371,0.970656371,FALSE
2054915,Pseudomonas_sp._09C_129,1.87E-06,13,NA,0.919554849,0.919554849,FALSE
1426,Parageobacillus_thermoglucosidasius,1.99E-05,23,NA,0.992421834,0.992421834,FALSE
2490853,Rhodococcus_sp._NJ-530,0.000122765,31,NA,0.238208797,0.238208797,FALSE
2816950,Ottowia_sp._27C,0.000430229,35,NA,0.995495495,0.995495495,FALSE
2575361,Shewanella_sp._MEBiC00475,1.89E-07,3,NA,0.648906049,0.648906049,FALSE
1547898,Haloplanus_rubicundus,2.72E-05,29,NA,0.999470058,0.999470058,FALSE
1714860,Aquimarina_sp._BL5,7.13E-06,28,NA,0.980286169,0.980286169,FALSE
28198,Aliarcobacter_cryaerophilus,4.62E-05,31,NA,0.995079113,0.995079113,FALSE
2492837,Sphingomonas_sp._C8-2,0.000129805,33,NA,0.99898554,0.99898554,FALSE
2583532,Martelella_lutilitoris,3.53E-05,32,NA,0.997501703,0.997501703,FALSE
1932004,Haloarcula_taiwanensis,1.53E-05,27,NA,0.972291619,0.972291619,FALSE
28903,Mycoplasma_bovis,2.10E-06,14,NA,0.932962374,0.932962374,FALSE
334208,Betapapillomavirus_4,1.52E-06,4,NA,0.69021122,0.69021122,FALSE
1274631,Bradyrhizobium_icense,0.000105443,36,NA,0.945945946,0.945945946,FALSE
2742625,Citrobacter_sp._RHB35-C17,1.69E-06,1,NA,NA,NA,FALSE
1704044,Arthrobacter_sp._ERGS1:01,4.97E-05,34,NA,0.986743887,0.986743887,FALSE
1612,Companilactobacillus_farciminis,9.30E-06,25,NA,0.950866833,0.950866833,FALSE
91604,Candidatus_Paracaedibacter_acanthamoebae,2.26E-05,19,NA,0.976833977,0.976833977,FALSE
2663022,Gracilibacillus_sp._SCU50,7.40E-06,27,NA,0.972291619,0.972291619,FALSE
2704465,Rhodocytophaga_rosea,2.44E-05,29,NA,0.999470058,0.999470058,FALSE
2749906,Rhodococcus_sp._ZPP,7.45E-05,30,NA,0.991520933,0.991520933,FALSE
2656540,Gordonia_phage_MelBins,1.15E-06,6,NA,0.761791203,0.761791203,FALSE
1916956,Synechococcus_sp._SynAce01,8.25E-06,26,NA,0.997501703,0.997501703,FALSE
1531429,Berryella_intestinalis,2.57E-05,28,NA,0.859459459,0.859459459,FALSE
588898,Haloterrigena_daqingensis,5.72E-05,28,NA,0.999046105,0.999046105,FALSE
2675774,Enterobacteriaceae_endosymbiont_of_Donacia_cinerea,2.70E-07,2,NA,0.603603604,0.603603604,FALSE
72000,Kocuria_rhizophila,0.007501019,37,NA,0.5,0.5,FALSE
1336804,Polaribacter_sp._Hel1_33_78,5.92E-06,25,NA,0.996252555,0.996252555,FALSE
29284,Halorubrum_trapanicum,3.03E-05,29,NA,0.999470058,0.999470058,FALSE
556053,Polynucleobacter_acidiphobus,1.95E-06,18,NA,0.970656371,0.970656371,FALSE
2184575,Acetobacterium_sp._KB-1,1.46E-06,15,NA,0.944621092,0.944621092,FALSE
2058175,Antarcticibacterium_flavum,1.01E-05,25,NA,0.950866833,0.950866833,FALSE
573658,Candidatus_Hodgkinia_cicadicola,6.08E-06,21,NA,0.986221516,0.986221516,FALSE
2760713,Lacibacter_sp._S13-6-6,1.27E-05,29,NA,0.999470058,0.999470058,FALSE
420953,Paraburkholderia_megapolitana,1.45E-05,28,NA,0.980286169,0.980286169,FALSE
57037,Lacticaseibacillus_zeae,3.91E-08,1,NA,NA,NA,FALSE
1982276,Propionibacterium_virus_PHL041M10,8.32E-08,2,NA,0.603603604,0.603603604,FALSE
1175662,Pseudomonas_phage_PaMx42,1.26E-07,1,NA,NA,NA,FALSE
2562449,Citrobacter_tructae,1.01E-05,26,NA,0.794723295,0.794723295,FALSE
1827146,Bacillus_sp._IHB_B_7164,1.32E-05,5,NA,0.727761375,0.727761375,FALSE
758782,Burkholderia_sp._THE68,4.06E-05,32,NA,0.997501703,0.997501703,FALSE
2293862,Ruegeria_sp._AD91A,1.59E-05,28,NA,0.999046105,0.999046105,FALSE
2587851,Erythrobacter_sp._THAF29,5.46E-05,33,NA,0.974002574,0.974002574,FALSE
1802984,Candidatus_Fokinia_solitaria,1.33E-06,8,NA,0.419077901,0.419077901,FALSE
1400864,Synechococcus_sp._BIOS-E4-1,4.69E-06,21,NA,0.986221516,0.986221516,FALSE
1536771,Paenibacillus_sp._FSL_R5-0912,1.38E-05,25,NA,0.996252555,0.996252555,FALSE
67825,Citrobacter_rodentium,1.32E-05,27,NA,0.48716784,0.48716784,FALSE
91915,Asaia_bogorensis,1.22E-05,28,NA,0.980286169,0.980286169,FALSE
1346287,Halomonas_sp._A3H3,4.77E-06,5,NA,0.727761375,0.727761375,FALSE
710111,Frankia_sp._QA3,9.01E-05,35,NA,0.995495495,0.995495495,FALSE
37296,Human_gammaherpesvirus_8,2.59E-07,1,NA,NA,NA,FALSE
51365,Mycoplasma_yeatsii,1.17E-06,9,NA,0.844992051,0.844992051,FALSE
582702,Rhodanobacter_glycinis,4.53E-05,35,NA,0.891891892,0.891891892,FALSE
1699371,Haloterrigena_sp._YPL8,2.97E-05,27,NA,0.998410175,0.998410175,FALSE
788,Rickettsia_canadensis,0.00027694,29,NA,0.999470058,0.999470058,FALSE
2600320,Nesterenkonia_sp._NBAIMH1,7.90E-05,35,NA,0.891891892,0.891891892,FALSE
2201350,Phenylobacterium_parvum,5.62E-05,33,NA,0.99898554,0.99898554,FALSE
1493872,Chryseobacterium_shandongense,0.000294523,34,NA,0.986743887,0.986743887,FALSE
2792603,Acidihalobacter_aeolianus,1.32E-05,29,NA,0.999470058,0.999470058,FALSE
1984787,Pseudomonas_virus_EL,3.30E-07,1,NA,NA,NA,FALSE
904039,Arthrobacter_sp._NEB_688,0.000345942,35,NA,0.995495495,0.995495495,FALSE
1005039,Fimbriimonas_ginsengisoli,2.06E-05,29,NA,0.999470058,0.999470058,FALSE
556325,Neomicrococcus_aestuarii,5.21E-05,33,NA,0.784798244,0.784798244,FALSE
1793,Mycolicibacterium_fallax,0.000132694,34,NA,0.9997426,0.9997426,FALSE
2364271,Rhizobium_sp._CCGE531,1.19E-05,7,NA,0.792527822,0.792527822,FALSE
2364272,Rhizobium_sp._CCGE532,1.21E-06,1,NA,NA,NA,FALSE
143,Borrelia_anserina,3.72E-08,1,NA,NA,NA,FALSE
2571750,Vagococcus_zengguangii,1.85E-06,15,NA,0.944621092,0.944621092,FALSE
1546149,Diaphorobacter_polyhydroxybutyrativorans,0.000207256,32,NA,0.272238625,0.272238625,FALSE
296591,Polaromonas_sp._JS666,8.64E-05,34,NA,0.838095238,0.838095238,FALSE
867076,Paenibacillus_sp._IHB_B_3084,3.08E-06,19,NA,0.976833977,0.976833977,FALSE
34004,Paracoccus_aminovorans,0.000732434,37,NA,0.5,0.5,FALSE
86265,Pseudomonas_thivervalensis,9.81E-06,27,NA,0.998410175,0.998410175,FALSE
2211211,Paraburkholderia_dokdonella,1.45E-05,30,NA,0.999735029,0.999735029,FALSE
72557,Achromobacter_ruhlandii,2.03E-05,9,NA,0.844992051,0.844992051,FALSE
299152,Micromonospora_siamensis,6.89E-05,33,NA,0.974002574,0.974002574,FALSE
1906738,Hyphomonas_sp._Mor2,7.99E-06,26,NA,0.962525551,0.962525551,FALSE
157673,[Mannheimia]_succiniciproducens,1.65E-07,1,NA,NA,NA,FALSE
1884904,Candidatus_Planktophila_sulfonica,2.09E-05,24,NA,0.994587024,0.994587024,FALSE
380021,Pseudomonas_protegens,9.28E-05,35,NA,0.891891892,0.891891892,FALSE
2560628,Pectinobacterium_virus_CBB,2.45E-07,4,NA,0.69021122,0.69021122,FALSE
391290,Geobacillus_sp._E263,2.30E-06,12,NA,0.904231963,0.904231963,FALSE
1748,Acidipropionibacterium_acidipropionici,0.000112947,34,NA,0.9997426,0.9997426,FALSE
43990,Corynebacterium_segmentosum,0.000919226,37,NA,0.5,0.5,FALSE
2734261,Microbacterium_virus_Neferthena,7.03E-08,1,NA,NA,NA,FALSE
1285600,Nile_crocodilepox_virus,4.75E-08,2,NA,0.603603604,0.603603604,FALSE
392593,Inhella_inkyongensis,3.04E-05,32,NA,0.997501703,0.997501703,FALSE
33934,Anoxybacillus_flavithermus,2.85E-05,27,NA,0.972291619,0.972291619,FALSE
649196,Sphingobacterium_hotanense,6.49E-05,29,NA,0.986645469,0.986645469,FALSE
1449781,Ochrobactrum_sp._LM19,4.65E-07,5,NA,0.727761375,0.727761375,FALSE
2719912,Leeuwenhoekiella_sp._ZYFB001,3.64E-06,20,NA,0.981981982,0.981981982,FALSE
994692,Candidatus_Kinetoplastibacterium_desouzaii,3.84E-06,18,NA,0.970656371,0.970656371,FALSE
2763071,Edaphobacter_sp._4G125,1.95E-05,31,NA,0.995079113,0.995079113,FALSE
54299,Chroococcidiopsis_thermalis,0.001912039,35,NA,0.995495495,0.995495495,FALSE
1736691,Aeromicrobium_choanae,0.000149079,36,NA,0.945945946,0.945945946,FALSE
83560,Chlamydia_muridarum,1.98E-06,7,NA,0.792527822,0.792527822,FALSE
1938604,Aquaspirillum_sp._LM1,1.16E-05,28,NA,0.980286169,0.980286169,FALSE
1248330,Lactobacillus_sp._PC121B,1.89E-06,6,NA,0.761791203,0.761791203,FALSE
488,Neisseria_mucosa,0.000914277,35,NA,0.396396396,0.396396396,FALSE
1049283,Acinetobacter_phage_ZZ1,6.09E-08,1,NA,NA,NA,FALSE
2812551,Halobacterium_sp._GSL-19,1.94E-07,1,NA,NA,NA,FALSE
2675777,Enterobacteriaceae_endosymbiont_of_Donacia_dentata,1.90E-06,2,NA,0.603603604,0.603603604,FALSE
2604941,Pseudomonas_sp._C27(2019),5.49E-06,24,NA,0.994587024,0.994587024,FALSE
2509459,Xylanimonas_allomyrinae,8.95E-05,35,NA,0.995495495,0.995495495,FALSE
1528099,Lawsonella_clevelandensis,0.000154493,37,NA,0.5,0.5,FALSE
2714949,Weissella_sp._HDW19,8.81E-06,12,NA,0.904231963,0.904231963,FALSE
107709,Opitutus_terrae,9.96E-05,33,NA,0.99898554,0.99898554,FALSE
76853,Solibacillus_silvestris,3.32E-05,31,NA,0.999886441,0.999886441,FALSE
1190415,Pseudomonas_asturiensis,9.18E-06,27,NA,0.972291619,0.972291619,FALSE
161895,Corynebacterium_phocae,3.29E-05,33,NA,0.99898554,0.99898554,FALSE
1446467,Hymenobacter_swuensis,6.68E-05,35,NA,0.995495495,0.995495495,FALSE
1032243,Campylobacter_sp._RM6914,1.71E-06,11,NA,0.886819593,0.886819593,FALSE
2059264,Shewanella_sp._Pdp11,1.66E-05,18,NA,0.809266409,0.809266409,FALSE
2652177,Pelistega_ratti,2.51E-06,19,NA,0.976833977,0.976833977,FALSE
2020486,Arthrobacter_sp._YN,2.15E-05,30,NA,0.999735029,0.999735029,FALSE
1302411,Candidatus_Annandia_adelgestsuga,1.71E-06,7,NA,0.792527822,0.792527822,FALSE
1032072,Malaciobacter_molluscorum,1.56E-05,28,NA,0.999046105,0.999046105,FALSE
161899,Corynebacterium_singulare,0.000537493,37,NA,0.5,0.5,FALSE
1388755,Candidatus_Pelagibacter_sp._HIMB1321,1.04E-05,24,NA,0.937209478,0.937209478,FALSE
1221500,Fictibacillus_phosphorivorans,5.76E-05,30,NA,0.991520933,0.991520933,FALSE
2737172,Thermoleptolyngbya_sp._PKUAC-SCTA183,2.98E-07,1,NA,NA,NA,FALSE
183417,Proteus_hauseri,3.86E-06,16,NA,0.954689984,0.954689984,FALSE
2602067,Octadecabacter_sp._SW4,3.92E-05,33,NA,0.999992429,0.999992429,FALSE
2713262,Gordonia_phage_DumpsterDude,4.38E-08,1,NA,NA,NA,FALSE
1637837,Burkholderia_sp._MSMB0266,4.90E-06,15,NA,0.944621092,0.944621092,FALSE
2070369,Sulfitobacter_sp._JL08,2.57E-05,33,NA,0.99898554,0.99898554,FALSE
34062,Moraxella_osloensis,0.025882511,37,NA,0.5,0.5,FALSE
826,Sebaldella_termitidis,7.92E-06,29,NA,0.999470058,0.999470058,FALSE
2816910,Lactococcus_sp._LG1267,6.41E-07,2,NA,0.603603604,0.603603604,FALSE
213,Helicobacter_cinaedi,6.55E-07,9,NA,0.844992051,0.844992051,FALSE
80679,Thioflavicoccus_mobilis,3.27E-05,32,NA,0.997501703,0.997501703,FALSE
28025,Bifidobacterium_animalis,2.36E-05,33,NA,0.974002574,0.974002574,FALSE
46242,Spodoptera_litura_nucleopolyhedrovirus,3.54E-07,3,NA,0.648906049,0.648906049,FALSE
2547394,Flavobacterium_nackdongense,9.91E-06,27,NA,0.998410175,0.998410175,FALSE
1326,Streptococcus_acidominimus,4.16E-06,19,NA,0.976833977,0.976833977,FALSE
2650158,Bacteroides_sp._HF-5141,0.000103387,28,NA,0.155007949,0.155007949,FALSE
212767,Mycobacterium_sp._JS623,0.000166714,34,NA,0.9997426,0.9997426,FALSE
110539,Mycolicibacterium_vanbaalenii,0.000425229,33,NA,0.99898554,0.99898554,FALSE
2763008,Nocardioides_sp._zg-1228,0.000564257,37,NA,0.5,0.5,FALSE
55508,Janthinobacterium_agaricidamnosum,7.57E-05,33,NA,0.974002574,0.974002574,FALSE
858422,Bradyrhizobium_sp._CCBAU_051011,9.88E-05,36,NA,0.945945946,0.945945946,FALSE
1643322,Nocardioides_ungokensis,0.000282564,36,NA,0.945945946,0.945945946,FALSE
2603215,Marinobacter_fonticola,8.75E-06,28,NA,0.999046105,0.999046105,FALSE
1063,Cereibacter_sphaeroides,0.000743017,37,NA,0.5,0.5,FALSE
2026199,Paraburkholderia_aromaticivorans,4.61E-05,34,NA,0.986743887,0.986743887,FALSE
592316,Pantoea_sp._At-9b,2.70E-05,29,NA,0.986645469,0.986645469,FALSE
492670,Bacillus_velezensis,0.000881787,34,NA,0.838095238,0.838095238,FALSE
28087,Legionella_sainthelensi,1.01E-05,29,NA,0.999470058,0.999470058,FALSE
47490,Thermoanaerobacterium_aotearoense,1.81E-06,12,NA,0.904231963,0.904231963,FALSE
28091,Neisseria_weaveri,6.35E-05,21,NA,0.883412825,0.883412825,FALSE
60217,Shewanella_violacea,3.29E-06,20,NA,0.981981982,0.981981982,FALSE
551760,Aromatoleum_aromaticum,3.49E-05,32,NA,0.997501703,0.997501703,FALSE
1785995,Gemella_sp._oral_taxon_928,3.16E-06,10,NA,0.867136044,0.867136044,FALSE
2493668,Mesorhizobium_sp._M9A.F.Ca.ET.002.03.1.2,4.90E-05,34,NA,0.986743887,0.986743887,FALSE
2259623,Oenococcus_sp._UCMA_16435,2.24E-07,4,NA,0.69021122,0.69021122,FALSE
2070348,Microbacterium_sp._SGAir0570,8.25E-05,27,NA,0.998410175,0.998410175,FALSE
198252,Candidatus_Pelagibacter_ubique,3.70E-06,17,NA,0.963320463,0.963320463,FALSE
2509614,Rhodoferax_sediminis,6.54E-05,34,NA,0.986743887,0.986743887,FALSE
2498451,Rheinheimera_sp._LHK132,7.93E-05,34,NA,0.351093951,0.351093951,FALSE
62099,Anomala_cuprea_entomopoxvirus,1.05E-07,1,NA,NA,NA,FALSE
1749074,Mycoplasma_sp._(ex_Biomphalaria_glabrata),7.07E-07,7,NA,0.792527822,0.792527822,FALSE
334542,Rhodococcus_qingshengii,0.000303065,35,NA,0.396396396,0.396396396,FALSE
2081702,Actinomyces_sp._oral_taxon_897,6.02E-05,29,NA,0.888288288,0.888288288,FALSE
2045208,Massilia_violaceinigra,5.57E-05,33,NA,0.99898554,0.99898554,FALSE
2594455,Streptomyces_sp._RLB3-17,2.61E-05,14,NA,0.932962374,0.932962374,FALSE
161879,Corynebacterium_kroppenstedtii,0.000616395,35,NA,0.995495495,0.995495495,FALSE
28095,Burkholderia_gladioli,0.000127154,35,NA,0.995495495,0.995495495,FALSE
1850906,Catopsilia_pomona_nucleopolyhedrovirus,1.42E-06,7,NA,0.792527822,0.792527822,FALSE
42858,Mammaliicoccus_lentus,0.000398581,34,NA,0.986743887,0.986743887,FALSE
2735868,Exiguobacterium_sp._Helios,1.82E-05,27,NA,0.828185328,0.828185328,FALSE
1547,Erysipelatoclostridium_ramosum,9.81E-05,32,NA,0.957528958,0.957528958,FALSE
1612150,Mycoplasma_tullyi,2.01E-06,3,NA,0.648906049,0.648906049,FALSE
45497,Schnuerera_ultunensis,5.37E-06,24,NA,0.994587024,0.994587024,FALSE
1382466,Winogradskyella_sediminis,3.96E-06,22,NA,0.989666137,0.989666137,FALSE
285665,Micromonospora_coriariae,6.47E-05,34,NA,0.986743887,0.986743887,FALSE
39691,Mycolicibacterium_moriokaense,0.000196691,35,NA,0.995495495,0.995495495,FALSE
169760,Paenibacillus_stellifer,1.28E-05,30,NA,0.991520933,0.991520933,FALSE
2698804,Streptococcus_sp._CNU_G3,3.62E-06,11,NA,0.886819593,0.886819593,FALSE
2686210,Streptococcus_sp._CNU_G2,2.68E-06,10,NA,0.867136044,0.867136044,FALSE
861047,Mycobacterium_virus_Bron,5.29E-08,1,NA,NA,NA,FALSE
52,Chondromyces_crocatus,9.72E-05,34,NA,0.9997426,0.9997426,FALSE
2761047,Janibacter_sp._YB324,0.001613312,36,NA,0.945945946,0.945945946,FALSE
47715,Lacticaseibacillus_rhamnosus,4.31E-06,19,NA,0.836293436,0.836293436,FALSE
2018305,Shewanella_bicestrii,5.77E-06,18,NA,0.809266409,0.809266409,FALSE
2163644,Candidatus_Deianiraea_vastatrix,5.36E-06,21,NA,0.986221516,0.986221516,FALSE
1198301,Halosimplex_litoreum,2.04E-05,28,NA,0.999046105,0.999046105,FALSE
263437,Wolbachia_endosymbiont_of_Culex_quinquefasciatus,0.000320668,17,NA,0.963320463,0.963320463,FALSE
2487074,Kaistella_daneshvariae,3.34E-05,32,NA,0.997501703,0.997501703,FALSE
33888,Rathayibacter_tritici,4.15E-05,34,NA,0.9997426,0.9997426,FALSE
1190813,Pseudoalteromonas_shioyasakiensis,1.03E-05,22,NA,0.989666137,0.989666137,FALSE
2269,Thermofilum_pendens,8.39E-08,4,NA,0.69021122,0.69021122,FALSE
2601122,Acinetobacter_sp._YH12138,0.000114383,32,NA,0.997501703,0.997501703,FALSE
34038,Rahnella_aquatilis,9.27E-05,29,NA,0.986645469,0.986645469,FALSE
72360,Bacillus_mojavensis,2.65E-06,20,NA,0.861003861,0.861003861,FALSE
2738843,Pseudomonas_sp._B14-6,1.62E-06,9,NA,0.844992051,0.844992051,FALSE
1658672,Ottowia_sp._oral_taxon_894,6.46E-05,33,NA,0.974002574,0.974002574,FALSE
1408281,Endomicrobium_proavitum,3.72E-07,8,NA,0.820190779,0.820190779,FALSE
71999,Kocuria_palustris,0.021003035,37,NA,0.5,0.5,FALSE
2734095,Synechococcus_virus_Bellamy,2.90E-07,4,NA,0.69021122,0.69021122,FALSE
33940,Geobacillus_thermodenitrificans,6.45E-05,24,NA,0.994587024,0.994587024,FALSE
36745,Clostridium_saccharoperbutylacetonicum,5.99E-05,34,NA,0.986743887,0.986743887,FALSE
658666,Bacillus_bombysepticus,4.18E-06,9,NA,0.844992051,0.844992051,FALSE
453230,Desulfarculus_baarsii,2.20E-05,32,NA,0.997501703,0.997501703,FALSE
45668,Halobacillus_litoralis,2.53E-06,20,NA,0.981981982,0.981981982,FALSE
29419,Helicobacter_canis,4.65E-06,13,NA,0.919554849,0.919554849,FALSE
255045,Bradyrhizobium_canariense,5.91E-05,34,NA,0.986743887,0.986743887,FALSE
470934,Pantoea_vagans,0.000514757,36,NA,0.945945946,0.945945946,FALSE
2734493,Pepper_chlorotic_spot_orthotospovirus,1.43E-07,4,NA,0.69021122,0.69021122,FALSE
216931,Spiroplasma_alleghenense,1.31E-06,12,NA,0.904231963,0.904231963,FALSE
2517362,Campylobacter_sp._CCUG_57310,8.69E-06,12,NA,0.904231963,0.904231963,FALSE
2003551,Cellulomonas_sp._PSBB021,0.000115926,35,NA,0.995495495,0.995495495,FALSE
43660,Pseudoalteromonas_undina,3.67E-06,14,NA,0.932962374,0.932962374,FALSE
2548456,Streptomyces_aquilus,7.71E-05,34,NA,0.9997426,0.9997426,FALSE
2684658,Streptococcus_sp._CNU_77-61,2.02E-06,9,NA,0.844992051,0.844992051,FALSE
76123,Prevotella_enoeca,1.88E-05,29,NA,0.986645469,0.986645469,FALSE
42443,Roseobacter_litoralis,1.43E-05,28,NA,0.999046105,0.999046105,FALSE
38300,Streptomyces_pristinaespiralis,5.84E-05,34,NA,0.9997426,0.9997426,FALSE
227942,Limosilactobacillus_gastricus,3.14E-07,6,NA,0.761791203,0.761791203,FALSE
1389960,Exiguobacterium_sp._S3-2,9.21E-06,15,NA,0.944621092,0.944621092,FALSE
158836,Enterobacter_hormaechei,0.001854179,37,NA,0.5,0.5,FALSE
2070347,Agrococcus_sp._SGAir0287,0.000119794,34,NA,0.986743887,0.986743887,FALSE
442,Gluconobacter_oxydans,2.79E-05,32,NA,0.957528958,0.957528958,FALSE
